,0,1,2,3,,,,,,,,,
1835,-0.001677277,-0.200470663,24963,18418.92053,,0.03951881,,,,,42824976.11,,
1836,0.518204858,-0.201887737,42077,18372.27186,,0.518533345,,,,,561914136.2,,
1837,0.180800927,-0.203304812,30970,18325.6232,,0.147537218,,,,,159880264.7,,
1838,0.455171351,-0.204721886,40002,18278.97453,,0.435459084,,,,,471889835.6,,
1839,0.243652168,-0.178607124,33039,19138.64638,,0.178302909,,,,,193219830.8,,
1840,0.188638346,-0.180024198,31228,19091.99771,,0.135912072,,,,,147282551.6,,
1841,0.158199997,-0.181441272,30226,19045.34904,,0.115356192,,,,,125006955.9,,
1842,-0.024004808,-0.182858347,24228,18998.70037,,0.025234447,,,,,27345574.62,,
1843,-0.35097835,-0.208674877,1,743.3972182,,0.020250278,,,,,551153.6296,,
1844,-0.35097835,-0.2129261,1,721.2185886,,0.019058424,,,,,518714.8154,,
1845,-0.340627574,-0.189645487,55,842.6735487,,0.022795591,,,,,620429.6193,,
1846,-0.153546876,-0.191062561,1031,835.2806721,,0.001407427,,,,,38306.05531,,
1847,-0.181915671,-0.192479636,883,827.8877956,,0.000111597,,,,,3037.355074,,
1848,-0.079554156,-0.232076012,1854,1464.30666,,0.023262916,,,,,151860.8992,,
1849,-0.128869225,-0.233493086,1728,1460.686035,,0.010946152,,,,,71456.75588,,
1850,0.17798009,-0.23491016,2512,1457.065411,,0.170478359,,,,,1112886.987,,
1851,0.231991832,-0.236327234,2650,1453.444786,,0.219322748,,,,,1431744.38,,
1852,-0.182880967,-0.237744309,1590,1449.824161,,0.003009986,,,,,19649.26584,,
1853,0.34353782,-0.239161383,2935,1446.203536,,0.339538361,,,,,2216514.911,,
1854,0.09539692,-0.240578457,2301,1442.582911,,0.112879454,,,,,736879.8987,,
1855,0.576805922,-0.241995531,3531,1438.962287,,0.67043582,,,,,4376621.793,,
1856,0.275436059,-0.21588077,2761,1505.685503,,0.241392226,,,,,1575814.486,,
1857,0.206942908,-0.217297844,2586,1502.064879,,0.179980216,,,,,1174915.347,,
1858,0.123968349,-0.218714918,2374,1498.444254,,0.117431821,,,,,766597.8644,,
1859,-0.211061006,-0.220131992,1518,1494.823629,,8.23E-05,,,,,537.1441727,,
1860,0.042227945,-0.208025745,1945,598.3848953,,0.062626909,,,,,1813372.24,,
1861,-0.072620596,-0.209442819,1327,590.7596186,,0.018720321,,,,,542049.8992,,
1862,-0.013895452,-0.210859893,1643,583.1343419,,0.038794991,,,,,1123315.213,,
1863,0.133103247,-0.212276968,2434,575.5090652,,0.119287493,,,,,3453988.555,,
1864,0.032750153,-0.213694042,1894,567.8837885,,0.060734741,,,,,1758584.206,,
1865,0.127713914,-0.215111116,2405,560.2585118,,0.117529001,,,,,3403071.158,,
1866,0.037767807,-0.216528191,1921,552.6332351,,0.064666455,,,,,1872427.603,,
1867,0.273597579,-0.217945265,3190,545.0079583,,0.241614367,,,,,6995982.901,,
1868,0.714221998,-0.191830503,5561,685.5314924,,0.820931134,,,,,23770193.17,,
1869,0.484896594,-0.193247577,4327,677.9062157,,0.459879517,,,,,13315885.45,,
1870,0.266164016,-0.194664651,3150,670.280939,,0.212363061,,,,,6149006.621,,
1871,0.295712427,-0.196081726,3309,662.6556623,,0.241861489,,,,,7003138.354,,
1872,-0.157006639,-0.216821951,83,-115.2279454,,0.003577872,,,,,39294.31834,,
1873,-0.176922148,-0.218239025,17,-119.9241296,,0.001707084,,,,,18748.21727,,
1874,-0.073421847,-0.2196561,360,-124.6203138,,0.021384457,,,,,234856.8485,,
1875,-0.092733856,-0.221073174,296,-129.3164979,,0.01647098,,,,,180894.1234,,
1876,-0.121400121,-0.222490248,201,-134.0126821,,0.010219214,,,,,112233.4972,,
1877,-0.16032589,-0.223907322,72,-138.7088663,,0.004042599,,,,,44398.22634,,
1878,-0.095147858,-0.225324397,288,-143.4050504,,0.016945931,,,,,186110.3175,,
1879,-0.053808087,-0.226741471,425,-148.1012346,,0.029905955,,,,,328445.0251,,
1880,-0.163946892,-0.200626709,60,-61.55691349,,0.001345409,,,,,14776.08322,,
1881,0.727121304,-0.202043783,3013,-66.25309766,,0.863347759,,,,,9481799.639,,
1882,0.774194327,-0.203460858,3169,-70.94928183,,0.95580966,,,,,10497271.35,,
1883,0.82006035,-0.204877932,3321,-75.645466,,1.050498482,,,,,11537200.42,,
1884,-0.472211904,-0.185356737,76,3564.445689,,0.082285887,,,,,12169253.33,,
1885,-0.461850914,-0.186773811,202,3547.212649,,0.075667413,,,,,11190447.67,,
1886,-0.42698536,-0.188190885,626,3529.979608,,0.057022801,,,,,8433097.564,,
1887,-0.427478741,-0.18960796,620,3512.746568,,0.056582508,,,,,8367982.707,,
1888,-0.413088477,-0.191025034,795,3495.513528,,0.049312173,,,,,7292773.315,,
1889,-0.342041688,-0.192442108,1659,3478.280487,,0.022380034,,,,,3309781.49,,
1890,-0.415144229,-0.193859183,770,3461.047447,,0.048967072,,,,,7241736.362,,
1891,-0.332502999,-0.195276257,1775,3443.814407,,0.018831179,,,,,2784941.525,,
1892,-0.344837511,-0.169161495,1625,3761.396027,,0.030862062,,,,,4564187.984,,
1893,-0.362928128,-0.170578569,1405,3744.162986,,0.036998353,,,,,5471683.475,,
1894,-0.300351037,-0.171995643,2166,3726.929946,,0.016475107,,,,,2436502.296,,
1895,-0.386610391,-0.173412718,1117,3709.696906,,0.045453248,,,,,6722077.246,,
1896,-0.295208037,-0.110403009,88,217.9179346,,0.034152898,,,,,16878.66973,,
1897,-0.218394381,-0.111820083,142,216.9217314,,0.011358081,,,,,5613.265836,,
1898,-0.238309033,-0.113237158,128,215.9255281,,0.015642974,,,,,7730.898492,,
1899,-0.310855263,-0.114654232,77,214.9293249,,0.038494845,,,,,19024.49867,,
1900,-0.346417141,-0.116071306,52,213.9331217,,0.053059204,,,,,26222.3359,,
1901,-0.298052987,-0.117488381,86,212.9369185,,0.032603577,,,,,16112.98128,,
1902,-0.377711593,-0.118905455,30,211.9407153,,0.066980617,,,,,33102.42388,,
1903,-0.316545164,-0.120322529,73,210.944512,,0.038503322,,,,,19028.68839,,
1904,-0.26249111,-0.094207767,111,229.3031897,,0.028319283,,,,,13995.64469,,
1905,-0.282405761,-0.095624841,97,228.3069865,,0.034887112,,,,,17241.5247,,
1906,-0.214126956,-0.097041916,145,227.3107833,,0.013708907,,,,,6775.065047,,
1907,-0.258223684,-0.09845899,114,226.31458,,0.025524758,,,,,12614.56488,,
1908,-0.353677081,-0.156220095,1694,4573.120317,,0.038989261,,,,,8289333.8,,
1909,-0.429186305,-0.157637169,593,4552.457957,,0.073738933,,,,,15677307.31,,
1910,-0.338314623,-0.159054243,1918,4531.795597,,0.032134284,,,,,6831927.423,,
1911,-0.306766718,-0.160471317,2378,4511.133237,,0.021402344,,,,,4550257.407,,
1912,-0.366707737,-0.161888392,1504,4490.470877,,0.041950964,,,,,8919008.299,,
1913,-0.299359819,-0.163305466,2486,4469.808517,,0.018510787,,,,,3935496.232,,
1914,-0.396678247,-0.16472254,1067,4449.146157,,0.05380345,,,,,11438912.63,,
1915,-0.336119986,-0.166139615,1950,4428.483797,,0.028893327,,,,,6142881.932,,
1916,-0.198543688,-0.140024853,3956,4809.263141,,0.003424454,,,,,728057.9878,,
1917,-0.24085903,-0.141441927,3339,4788.600781,,0.00988376,,,,,2101342.424,,
1918,-0.153965127,-0.142859001,4606,4767.938421,,0.000123346,,,,,26224.0522,,
1919,-0.203138709,-0.144276075,3889,4747.276061,,0.00346481,,,,,736637.7969,,
1920,-0.271868583,-0.21880379,2570,2957.638317,,0.002815872,,,,,150263.4648,,
1921,-0.404654346,-0.220220864,1600,2947.28659,,0.034015709,,,,,1815181.156,,
1922,-0.34072553,-0.221637938,2067,2936.934862,,0.014181855,,,,,756786.6641,,
1923,-0.155646817,-0.223055012,3419,2926.583135,,0.004543865,,,,,242474.3689,,
1924,-0.224229979,-0.224472087,2918,2916.231407,,5.86E-08,,,,,3.1279212,,
1925,-0.010677618,-0.225889161,4478,2905.879679,,0.046316008,,,,,2471562.304,,
1926,-0.127583847,-0.227306235,3624,2895.527952,,0.009944555,,,,,530671.5247,,
1927,0.595345654,-0.22872331,8905,2885.176224,,0.679089656,,,,,36238278.29,,
1928,0.200958248,-0.202608548,6024,3075.94456,,0.162866158,,,,,8691030.877,,
1929,-0.080492813,-0.204025622,3968,3065.592832,,0.015260355,,,,,814338.6969,,
1930,0.14017796,-0.205442696,5580,3055.241105,,0.119453638,,,,,6374407.478,,
1931,0.317864476,-0.20685977,6878,3044.889377,,0.275335535,,,,,14692737.05,,
1932,0.241836549,-0.248489275,14318,1531.773495,,0.240419413,,,,,163487588.2,,
1933,0.15739432,-0.249906349,12116,1494.820449,,0.165893835,,,,,112809455.1,,
1934,0.219402987,-0.251323424,13733,1457.867403,,0.221583353,,,,,150678880.3,,
1935,0.185695121,-0.252740498,12854,1420.914357,,0.192225792,,,,,130715447.3,,
1936,0.259975138,-0.254157572,14791,1383.961311,,0.264332444,,,,,179748686.4,,
1937,0.324936599,-0.255574646,16485,1347.008265,,0.336993306,,,,,229158793.8,,
1938,0.186692169,-0.256991721,12880,1310.055219,,0.196855394,,,,,133863622.2,,
1939,0.569941776,-0.258408795,22874,1273.102173,,0.686164668,,,,,466598786.9,,
1940,0.335443942,-0.232294033,16759,1954.09682,,0.322326408,,,,,219185158.2,,
1941,0.40592751,-0.233711107,18597,1917.143774,,0.409137561,,,,,278217603.7,,
1942,0.401747581,-0.235128182,18488,1880.190728,,0.405610737,,,,,275819328.8,,
1943,0.348942427,-0.236545256,17111,1843.237682,,0.342795827,,,,,233104566.2,,
1944,-0.232577252,-0.151644719,1456,1921.038336,,0.006550075,,,,,216260.6539,,
1945,-0.343262946,-0.153061793,820,1912.895827,,0.036176479,,,,,1194421.289,,
1946,-0.208908613,-0.154478867,1592,1904.753319,,0.002962597,,,,,97814.63855,,
1947,-0.125894342,-0.155895941,2069,1896.61081,,0.000900096,,,,,29718.03283,,
1948,-0.160005028,-0.157313016,1873,1888.468301,,7.25E-06,,,,,239.2683358,,
1949,-0.073162006,-0.15873009,2372,1880.325792,,0.007321897,,,,,241743.5268,,
1950,-0.046882856,-0.160147164,2523,1872.183283,,0.012828804,,,,,423562.3991,,
1951,0.534043006,-0.161564238,5861,1864.040775,,0.483869438,,,,,15975683.05,,
1952,0.309016901,-0.135449477,4568,2014.096197,,0.19755036,,,,,6522424.635,,
1953,-0.124154001,-0.136866551,2079,2005.953688,,0.000161609,,,,,5335.763697,,
1954,0.05666744,-0.138283625,3118,1997.811179,,0.038005918,,,,,1254822.995,,
1955,-0.252069072,-0.139700699,1344,1989.66867,,0.012626651,,,,,416888.0314,,
1956,-0.268622785,-0.149568934,13,372.6616855,,0.01417382,,,,,129356.528,,
1957,-0.21830832,-0.150986008,165,368.3807041,,0.004532294,,,,,41363.7108,,
1958,-0.213674093,-0.152403082,179,364.0997227,,0.003754137,,,,,34261.90734,,
1959,-0.232542017,-0.153820156,122,359.8187413,,0.006197131,,,,,56557.75371,,
1960,-0.207053768,-0.155237231,199,355.5377599,,0.002684954,,,,,24504.07027,,
1961,-0.228569823,-0.156654305,134,351.2567785,,0.005171842,,,,,47200.5078,,
1962,-0.227245758,-0.158071379,138,346.9757971,,0.004785095,,,,,43670.88377,,
1963,-0.205067671,-0.159488454,205,342.6948157,,0.002077465,,,,,18959.86227,,
1964,-0.23750726,-0.133373692,107,421.5875115,,0.0108438,,,,,98965.30239,,
1965,-0.248430796,-0.134790766,74,417.3065301,,0.012914056,,,,,117859.3736,,
1966,-0.207053768,-0.13620784,199,413.0255487,,0.005019146,,,,,45806.9355,,
1967,-0.224597628,-0.137624914,146,408.7445673,,0.007564253,,,,,69034.70765,,
1968,-0.253861386,-0.222088762,2,30.88131511,,0.0010095,,,,,834.1303625,,
1969,-0.246160616,-0.223505837,9,29.59319459,,0.000513239,,,,,424.0796634,,
1970,-0.248360836,-0.224922911,7,28.30507407,,0.000549336,,,,,453.9061811,,
1971,-0.250561056,-0.226339985,5,27.01695355,,0.00058666,,,,,484.7462436,,
1972,-0.250561056,-0.227757059,5,25.72883303,,0.000520022,,,,,429.6845188,,
1973,-0.212057206,-0.229174134,40,24.44071251,,0.000292989,,,,,242.0914272,,
1974,-0.238459846,-0.230591208,16,23.15259198,,6.19E-05,,,,,51.15957203,,
1975,-0.071243124,-0.232008282,168,21.86447146,,0.025845436,,,,,21355.5927,,
1976,-0.196655666,-0.20589352,54,45.60279007,,8.53E-05,,,,,70.51313461,,
1977,-0.245060506,-0.207310595,10,44.31466955,,0.001425056,,,,,1177.496546,,
1978,-0.254961496,-0.210144743,1,41.73842851,,0.002008541,,,,,1659.619557,,
1979,-0.367718056,-0.248489275,128,184.9913573,,0.014215502,,,,,3248.014807,,
1980,-0.3028645,-0.249906349,159,184.3139958,,0.002804566,,,,,640.7983834,,
1981,-0.346651506,-0.15173802,1019,3711.924725,,0.037991267,,,,,7251843.575,,
1982,-0.410924812,-0.154572169,131,3672.768128,,0.065716678,,,,,12544121.47,,
1983,-0.386388044,-0.155989243,470,3653.18983,,0.053083607,,,,,10132697.49,,
1984,-0.390513695,-0.157406317,413,3633.611532,,0.05433905,,,,,10372338.64,,
1985,-0.376833903,-0.158823391,602,3614.033234,,0.047528583,,,,,9072344.203,,
1986,-0.30633593,-0.160240466,1576,3594.454935,,0.021343885,,,,,4074160.325,,
1987,-0.359752259,-0.16165754,838,3574.876637,,0.039241518,,,,,7490493.726,,
1988,-0.3689445,-0.135542778,711,3935.678188,,0.054476364,,,,,10398549.42,,
1989,-0.263342299,-0.136959852,2170,3916.09989,,0.015972523,,,,,3048864.826,,
1990,-0.338617343,-0.138376927,1130,3896.521592,,0.040096224,,,,,7653641.719,,
1991,-0.346000088,-0.139794001,1028,3876.943293,,0.04252095,,,,,8116477.887,,
1992,0.332304527,-0.104746523,3106,1406.745517,,0.19101362,,,,,2887465.798,,
1993,0.242283951,-0.106163598,2756,1401.235933,,0.121415694,,,,,1835385.677,,
1994,0.240997942,-0.107580672,2751,1395.726348,,0.12150705,,,,,1836766.672,,
1995,0.229166667,-0.108997746,2705,1390.216763,,0.11435517,,,,,1728654.96,,
1996,-0.15149177,-0.11041482,1225,1384.707178,,0.001687316,,,,,25506.3827,,
1997,-0.172582305,-0.111831895,1143,1379.197593,,0.003690612,,,,,55789.30294,,
1998,-0.193158436,-0.113248969,1063,1373.688008,,0.006385523,,,,,96527.03832,,
1999,-0.333590535,-0.114666043,517,1368.178424,,0.047927933,,,,,724504.7095,,
2000,-0.077674897,-0.088551281,1512,1469.712618,,0.000118296,,,,,1788.222676,,
2001,0.053240741,-0.089968356,2021,1464.203033,,0.020508845,,,,,310022.8625,,
2002,0.10159465,-0.09138543,2209,1458.693449,,0.037241311,,,,,562959.9205,,
2003,-0.037808642,-0.092802504,1667,1453.183864,,0.003024325,,,,,45717.34001,,
2004,-0.128750942,-0.205202629,9897,7882.956756,,0.00584486,,,,,4056370.189,,
2005,-0.197229533,-0.206619703,8093,7845.625351,,8.82E-05,,,,,61194.21697,,
2006,-0.252612163,-0.209453852,6634,7770.962542,,0.00186264,,,,,1292683.822,,
2007,-0.272768555,-0.210870926,6103,7733.631137,,0.003831316,,,,,2658957.905,,
2008,-0.163521668,-0.212288,8981,7696.299732,,0.002378155,,,,,1650454.779,,
2009,-0.258951367,-0.213705075,6467,7658.968327,,0.002047227,,,,,1420788.493,,
2010,-0.141163636,-0.215122149,9570,7621.636922,,0.005469862,,,,,3796118.684,,
2011,-0.162155133,-0.189007387,9017,8309.604211,,0.000721044,,,,,500408.8023,,
2012,-0.144314258,-0.190424461,9487,8272.272806,,0.002126151,,,,,1475562.156,,
2013,-0.016846903,-0.191841536,12845,8234.941401,,0.030623121,,,,,21252640.29,,
2014,-0.118008458,-0.19325861,10180,8197.609996,,0.005662585,,,,,3929870.128,,
2015,0.065580377,-0.231435199,8928,4438.906588,,0.088218252,,,,,20151959.66,,
2016,-0.089375293,-0.232852273,6586,4417.488927,,0.020585644,,,,,4702440.274,,
2017,-0.127816474,-0.234269347,6005,4396.071266,,0.011332214,,,,,2588651.671,,
2018,-0.233612424,-0.235686422,4406,4374.653606,,4.30E-06,,,,,982.5964168,,
2019,0.279157193,-0.237103496,12156,4353.235945,,0.266525099,,,,,60883126.9,,
2020,0.140543987,-0.23852057,10061,4331.818284,,0.143689938,,,,,32823523.13,,
2021,0.084238575,-0.239937644,9210,4310.400624,,0.105090221,,,,,24006074.05,,
2022,0.376418011,-0.241354719,13626,4288.982963,,0.381643146,,,,,87179887.15,,
2023,0.503518712,-0.215239957,15547,4683.681475,,0.516614024,,,,,118011689.4,,
2024,0.38124797,-0.216657031,13699,4662.263814,,0.35749039,,,,,81662600.9,,
2025,0.363449902,-0.218074105,13430,4640.846154,,0.338170171,,,,,77249225.33,,
2026,0.16396598,-0.21949118,10415,4619.428493,,0.147039393,,,,,33588649.09,,
2027,-0.237837075,-0.209326208,357,568.265523,,0.00081287,,,,,44633.12121,,
2028,-0.26442277,-0.210743283,160,557.7650026,,0.002881487,,,,,158216.9973,,
2029,0.288208809,-0.212160357,4255,547.2644822,,0.250369302,,,,,13747302.67,,
2030,0.022216906,-0.213577431,2284,536.7639618,,0.055598969,,,,,3052833.773,,
2031,-0.15025273,-0.214994506,1006,526.2634413,,0.004191498,,,,,230147.1658,,
2032,-0.1414808,-0.21641158,1071,515.7629209,,0.005614622,,,,,308288.214,,
2033,-0.082641394,-0.217828654,1507,505.2624005,,0.018275595,,,,,1003478.218,,
2034,-0.102749356,-0.191713892,1358,698.7727865,,0.007914689,,,,,434580.519,,
2035,-0.032438965,-0.193130966,1879,688.2722661,,0.025821919,,,,,1417832.536,,
2036,8.47E-05,-0.194548041,2120,677.7717457,,0.037881885,,,,,2080022.338,,
2037,-0.054706171,-0.195965115,1714,667.2712253,,0.019954089,,,,,1095641.128,,
2038,-0.64548495,-0.349716835,12,188.8693329,,0.087478778,,,,,31282.76092,,
2039,0.35451505,-0.353968057,610,186.3271017,,0.501948314,,,,,179498.7248,,
2040,0.2909699,-0.327853295,572,201.9437293,,0.382942147,,,,,136941.6435,,
2041,-0.193326084,-0.129322699,6927,7799.174125,,0.004096433,,,,,760687.7043,,
2042,-0.354990427,-0.130739773,4724,7779.863654,,0.050288356,,,,,9338302.672,,
2043,-0.112016918,-0.132156848,8035,7760.553183,,0.000405617,,,,,75321.05536,,
2044,-0.080461917,-0.133573922,8465,7741.242712,,0.002820885,,,,,523824.6119,,
2045,-0.078627324,-0.134990996,8490,7721.932241,,0.003176864,,,,,589928.0824,,
2046,-0.288137855,-0.13640807,5635,7702.621769,,0.023021927,,,,,4275059.78,,
2047,-0.032835881,-0.137825145,9114,7683.311298,,0.011022746,,,,,2046870.162,,
2048,0.392569564,-0.139242219,14911,7664.000827,,0.282823773,,,,,52518997.01,,
2049,-0.402322928,-0.113127457,4079,8019.866688,,0.083634021,,,,,15530430.25,,
2050,0.11084945,-0.114544531,11072,8000.556217,,0.050802447,,,,,9433766.912,,
2051,0.173445766,-0.115961606,11925,7981.245745,,0.083756627,,,,,15553197.62,,
2052,0.223346698,-0.11737868,12605,7961.935274,,0.116093783,,,,,21558050.05,,
2053,-0.355704745,-0.282899321,99,188.8418931,,0.00530063,,,,,8071.565756,,
2054,-0.274667468,-0.284316395,199,187.0932235,,9.31E-05,,,,,141.7713266,,
2055,-0.367049964,-0.285733469,85,185.3445538,,0.006612372,,,,,10069.02948,,
2056,-0.355704745,-0.287150544,99,183.5958842,,0.004699678,,,,,7156.463624,,
2057,-0.176612362,-0.288567618,320,181.8472145,,0.012533979,,,,,19086.19214,,
2058,-0.217941374,-0.289984692,269,180.0985448,,0.00519024,,,,,7903.468737,,
2059,-0.346790644,-0.291401767,110,178.3498752,,0.003067928,,,,,4671.70544,,
2060,-0.327341698,-0.292818841,134,176.6012055,,0.001191828,,,,,1814.86271,,
2061,-0.246304421,-0.266704079,234,208.8268218,,0.000416146,,,,,633.6889007,,
2062,-0.308703124,-0.268121153,157,207.0781521,,0.001646896,,,,,2507.821318,,
2063,-0.313565361,-0.269538228,151,205.3294824,,0.001938388,,,,,2951.692658,,
2064,-0.31923797,-0.270955302,144,203.5808128,,0.002331216,,,,,3549.873254,,
2065,-0.0263081,-0.218268507,45381,33345.08245,,0.036848798,,,,,144863311.3,,
2066,-0.077392629,-0.219685582,42178,33256.23189,,0.020247284,,,,,79597946.21,,
2067,-0.080933299,-0.221102656,41956,33167.38133,,0.019647449,,,,,77239818.13,,
2068,-0.029210811,-0.22251973,45199,33078.53078,,0.037368338,,,,,146905774.1,,
2069,-0.112097573,-0.223936804,40002,32989.68022,,0.012508014,,,,,49172628.7,,
2070,0.14184182,-0.225353879,55924,32900.82966,,0.134832681,,,,,530066372.5,,
2071,-0.092512247,-0.226770953,41230,32811.97911,,0.0180254,,,,,70863075.7,,
2072,0.366371326,-0.228188027,70002,32723.12855,,0.353500825,,,,,1389714257,,
2073,0.473899237,-0.202073265,76744,34360.52412,,0.456938824,,,,,1796359028,,
2074,0.333500513,-0.20349034,67941,34271.67356,,0.288359175,,,,,1133623543,,
2075,0.318524436,-0.204907414,67002,34182.82301,,0.273980902,,,,,1077098378,,
2076,0.117838631,-0.206324488,54419,34093.97245,,0.105081728,,,,,413106744.9,,
2077,-0.328705989,-0.187167434,1347,2467.843817,,0.020033163,,,,,1256290.862,,
2078,-0.370251639,-0.188584508,1018,2456.622005,,0.033002946,,,,,2069633.273,,
2079,-0.326306696,-0.190001583,1366,2445.400194,,0.018579084,,,,,1165104.779,,
2080,-0.301934932,-0.191418657,1559,2434.178383,,0.012213847,,,,,765937.2021,,
2081,-0.370251639,-0.192835731,1018,2422.956572,,0.031476404,,,,,1973902.969,,
2082,-0.426066767,-0.194252805,576,2411.734761,,0.053737713,,,,,3369922.113,,
2083,-0.477335867,-0.19566988,170,2400.512949,,0.079335728,,,,,4975188.016,,
2084,-0.188536776,-0.197086954,2457,2389.291138,,7.31E-05,,,,,4584.489993,,
2085,-0.004675177,-0.170972192,3913,2596.093938,,0.027654697,,,,,1734241.576,,
2086,-0.094080405,-0.172389266,3205,2584.872127,,0.006132278,,,,,384558.5789,,
2087,-0.151789712,-0.173806341,2748,2573.650315,,0.000484732,,,,,30397.81266,,
2088,-0.005559127,-0.175223415,3906,2562.428504,,0.028785971,,,,,1805184.365,,
2089,-0.214588544,-0.158797511,705,841.7438211,,0.003112639,,,,,18698.87261,,
2090,-0.291291931,-0.160214586,517,838.270572,,0.01718127,,,,,103214.7804,,
2091,-0.299043869,-0.16163166,498,834.797323,,0.018882115,,,,,113432.4368,,
2092,-0.208468593,-0.163048734,720,831.3240739,,0.002062964,,,,,12393.04943,,
2093,-0.064853742,-0.164465809,1072,827.8508248,,0.009922564,,,,,59608.81975,,
2094,-0.140333138,-0.165882883,887,824.3775758,,0.000652789,,,,,3921.568013,,
2095,-0.183172795,-0.167299957,782,820.9043267,,0.000251947,,,,,1513.546636,,
2096,0.144040587,-0.168717031,1584,817.4310776,,0.097817328,,,,,587627.9128,,
2097,0.236247849,-0.14260227,1810,881.4383592,,0.143527412,,,,,862226.7208,,
2098,0.093040995,-0.144019344,1459,877.9651101,,0.056197604,,,,,337601.5433,,
2099,-0.019566104,-0.145436418,1183,874.4918611,,0.015843336,,,,,95177.27177,,
2100,0.031433488,-0.146853492,1308,871.018612,,0.031786247,,,,,190952.7335,,
2101,0.876155376,-0.265085403,463,-64.25324008,,1.302430517,,,,,277995.9792,,
2102,-0.1000351,-0.266502478,12,-64.90792839,,0.027711388,,,,,5914.829449,,
2103,0.183514684,-0.267919552,143,-65.56261671,,0.203792869,,,,,43498.36509,,
2104,-0.013455013,-0.269336626,52,-66.21730503,,0.0654754,,,,,13975.33121,,
2105,0.166198666,-0.2707537,135,-66.87199335,,0.190927371,,,,,40752.3017,,
2106,0.031999532,-0.272170775,73,-67.52668167,,0.092519575,,,,,19747.74826,,
2107,-0.110857611,-0.273587849,7,-68.18136998,,0.02648113,,,,,5652.238392,,
2108,-0.071896572,-0.275004923,25,-68.8360583,,0.041253002,,,,,8805.205837,,
2109,0.131566632,-0.248890161,119,-56.77103828,,0.144747371,,,,,30895.4579,,
2110,-0.091377091,-0.250307236,16,-57.4257266,,0.025258791,,,,,5391.337327,,
2111,-0.054580555,-0.25172431,33,-58.08041492,,0.03886566,,,,,8295.641982,,
2112,0.073125073,-0.253141384,92,-58.73510324,,0.106449801,,,,,22721.07135,,
2113,-0.279569378,-0.200400075,184,334.4216766,,0.006267779,,,,,22626.68079,,
2114,-0.368516746,-0.201817149,15,331.7292354,,0.027788756,,,,,100317.4086,,
2115,-0.152200957,-0.203234223,426,329.0367943,,0.002604394,,,,,9401.86326,,
2116,-0.137990431,-0.204651297,453,326.3443532,,0.004443671,,,,,16041.65287,,
2117,-0.261148325,-0.206068372,219,323.651912,,0.003033801,,,,,10952.02269,,
2118,-0.167990431,-0.207485446,396,320.9594709,,0.001559856,,,,,5631.081008,,
2119,-0.166937799,-0.20890252,398,318.2670298,,0.001761038,,,,,6357.346537,,
2120,0.076220096,-0.210319594,860,315.5745886,,0.082104994,,,,,296399.0286,,
2121,0.056746411,-0.184204833,823,365.1926363,,0.058057502,,,,,209587.5823,,
2122,0.148851675,-0.188456055,998,357.1153129,,0.113776505,,,,,410733.1822,,
2123,-0.073238672,-0.240904811,6175,4374.265663,,0.028111934,,,,,3242644.152,,
2124,-0.176497517,-0.242321885,5066,4359.046285,,0.004332847,,,,,499783.5552,,
2125,-0.173983551,-0.24373896,5093,4343.826907,,0.004865817,,,,,561260.3233,,
2126,-0.063648355,-0.245156034,6278,4328.607529,,0.032945037,,,,,3800131.006,,
2127,0.112143079,-0.246573108,8166,4313.388152,,0.128677303,,,,,14842618.05,,
2128,0.378902855,-0.247990182,11031,4298.168774,,0.392994881,,,,,45331016.32,,
2129,-0.132084109,-0.249407257,5543,4282.949396,,0.013764721,,,,,1587727.525,,
2130,0.493893544,-0.250824331,12266,4267.730018,,0.554604714,,,,,63972322.7,,
2131,0.339331161,-0.224709569,10606,4548.202562,,0.318141945,,,,,36696909.8,,
2132,-0.019141837,-0.226126643,6756,4532.983184,,0.04284271,,,,,4941803.764,,
2133,-0.179570143,-0.227543718,5033,4517.763806,,0.002301464,,,,,265468.3356,,
2134,-0.506106456,-0.228960792,1526,4502.544428,,0.076809719,,,,,8859816.732,,
2135,-0.164489859,-0.187473267,214,43.57803131,,0.000528237,,,,,29043.64741,,
2136,-0.187820945,-0.188890341,41,33.07042551,,1.14E-06,,,,,62.87815159,,
2137,-0.19200166,-0.190307416,10,22.56281972,,2.87E-06,,,,,157.8244393,,
2138,-0.192675969,-0.19172449,5,12.05521392,,9.05E-07,,,,,49.77604346,,
2139,-0.193215416,-0.195975713,1,-19.46760347,,7.62E-06,,,,,418.9227918,,
2140,-0.193215416,-0.197392787,1,-29.97520926,,1.75E-05,,,,,959.4635887,,
2141,-0.191462213,-0.171278025,14,163.6657506,,0.000407401,,,,,22399.8369,,
2142,-0.192945692,-0.1726951,3,153.1581448,,0.000410087,,,,,22547.46845,,
2143,-0.192406245,-0.174112174,7,142.650539,,0.000334673,,,,,18401.06873,,
2144,-0.180942995,-0.175529248,92,132.1429332,,2.93E-05,,,,,1611.455086,,
2145,0.462449684,-0.185804892,3018,1890.685293,,0.420233995,,,,,1270838.449,,
2146,0.092696952,-0.187221966,2375,1888.221001,,0.078354601,,,,,236953.7939,,
2147,0.362967223,-0.190056115,2845,1883.292416,,0.305834812,,,,,924881.4771,,
2148,-0.340885566,-0.191473189,1621,1880.828124,,0.022324058,,,,,67510.65402,,
2149,-0.428867165,-0.192890263,1468,1878.363832,,0.055685098,,,,,168398.4746,,
