year,month,data_value,car_id
2007,8,160,121
2007,7,160,121
2007,6,158,121
2007,5,102,121
2007,4,2,121
2016,7,2,122
2016,5,1,122
2016,2,1,122
2016,1,1,122
2015,8,1,122
2015,7,2,122
2015,3,1,122
2014,12,3093,122
2014,11,1055,122
2014,10,2355,122
2014,9,1069,122
2014,8,568,122
2014,7,462,122
2014,6,705,122
2014,5,970,122
2014,4,1358,122
2014,3,1860,122
2014,2,1185,122
2014,1,1320,122
2013,12,1847,122
2013,11,1342,122
2013,10,1254,122
2013,9,1244,122
2013,8,952,122
2013,7,957,122
2013,6,1767,122
2013,5,1828,122
2013,4,2066,122
2013,3,1593,122
2013,2,1418,122
2013,1,2022,122
2012,12,1827,122
2012,11,2040,122
2012,10,202,122
2012,9,179,122
2012,8,1946,122
2012,7,1165,122
2012,6,2442,122
2012,5,2180,122
2012,4,663,122
2012,3,995,122
2012,2,2175,122
2012,1,2781,122
2011,12,921,122
2011,11,1936,122
2011,10,2309,122
2011,9,1566,122
2011,8,2104,122
2011,7,2599,122
2011,6,2133,122
2011,5,2950,122
2011,4,3559,122
2011,3,2234,122
2011,2,3647,122
2011,1,5736,122
2010,12,3937,122
2010,11,4140,122
2010,10,3862,122
2010,9,3674,122
2010,8,2880,122
2010,7,2920,122
2010,6,2629,122
2010,5,5764,122
2010,4,5981,122
2010,3,6367,122
2010,2,5076,122
2010,1,6572,122
2009,12,6807,122
2009,11,5909,122
2009,10,4649,122
2009,9,3522,122
2009,8,3333,122
2009,7,3835,122
2009,6,2929,122
2009,5,2686,122
2009,4,2580,122
2009,3,2904,122
2009,2,2319,122
2009,1,3024,122
2008,12,3047,122
2008,11,2347,122
2008,10,3242,122
2008,9,3360,122
2008,8,3004,122
2008,7,3299,122
2008,6,3330,122
2008,5,4037,122
2008,4,4335,122
2008,3,4187,122
2008,2,3760,122
2008,1,5225,122
2007,12,5410,122
2007,11,4015,122
2007,10,4015,122
2007,9,3802,122
2007,8,3027,122
2007,7,3982,122
2007,6,4093,122
2007,5,2324,122
2007,4,3980,122
2007,3,3630,122
2007,2,1329,122
2007,1,2111,122
2016,7,0,123
2015,11,17,123
2015,10,282,123
2015,9,168,123
2015,7,3,123
2015,6,3,123
2015,5,6,123
2015,4,18,123
2015,3,10,123
2015,2,11,123
2015,1,27,123
2014,12,65,123
2014,11,78,123
2014,10,86,123
2014,9,174,123
2014,8,116,123
2014,7,116,123
2014,6,629,123
2014,5,77,123
2014,4,8,123
2014,3,4,123
2014,2,1,123
2014,1,3,123
2013,12,14,123
2013,11,38,123
2013,10,126,123
2013,9,52,123
2013,8,139,123
2013,7,124,123
2013,6,69,123
2013,5,101,123
2013,4,143,123
2013,3,189,123
2013,2,430,123
2013,1,253,123
2012,12,4870,123
2012,11,4862,123
2012,10,4115,123
2012,9,5763,123
2012,8,4975,123
2012,7,5473,123
2012,6,4968,123
2012,5,2958,123
2012,4,3023,123
2012,3,5865,123
2012,2,5690,123
2012,1,4064,123
2011,12,4084,123
2011,11,4427,123
2011,10,3909,123
2011,9,3157,123
2011,8,3949,123
2011,7,2691,123
2011,5,6,123
2016,8,6101,124
2016,7,6630,124
2016,6,10256,124
2016,5,9774,124
2016,4,10958,124
2016,3,11540,124
2016,2,8317,124
2016,1,12276,124
2015,12,10548,124
2015,11,9800,124
2015,10,10624,124
2015,9,12260,124
2015,8,10161,124
2015,7,8171,124
2015,6,8245,124
2015,5,10493,124
2015,4,9187,124
2015,3,7450,124
2015,2,6221,124
2015,1,11988,124
2014,12,13307,124
2014,11,10733,124
2014,10,9957,124
2014,9,10178,124
2014,8,7800,124
2014,7,7496,124
2014,6,10134,124
2014,5,10954,124
2014,4,10849,124
2014,3,10912,124
2014,2,9200,124
2014,1,8673,124
2013,12,11412,124
2013,11,9755,124
2013,10,9713,124
2013,9,10345,124
2013,8,10403,124
2013,7,9847,124
2013,6,10836,124
2013,5,10027,124
2013,4,11611,124
2013,3,10968,124
2013,2,6672,124
2013,1,10215,124
2012,12,7201,124
2012,11,8251,124
2012,10,8536,124
2012,9,8137,124
2012,8,8044,124
2012,7,6631,124
2012,6,8344,124
2012,5,10290,124
2012,4,8868,124
2012,3,9262,124
2012,2,8797,124
2012,1,8158,124
2011,12,7049,124
2011,11,8340,124
2011,10,8449,124
2011,9,8474,124
2011,8,9580,124
2011,7,8832,124
2011,6,8957,124
2011,5,8198,124
2011,4,13810,124
2011,3,4407,124
2011,2,1835,124
2011,1,6236,124
2010,12,4081,124
2010,11,5910,124
2010,10,5217,124
2010,9,9997,124
2010,8,5763,124
2010,7,5483,124
2010,6,4948,124
2010,5,1881,124
2010,4,5279,124
2010,3,5441,124
2010,2,4034,124
2010,1,4578,124
2009,12,4909,124
2009,11,4379,124
2009,10,4430,124
2009,9,5766,124
2009,8,4010,124
2009,7,2695,124
2009,6,3478,124
2009,5,3040,124
2009,4,2880,124
2009,3,3540,124
2009,2,924,124
2009,1,927,124
2008,12,1061,124
2008,11,1044,124
2008,10,1002,124
2008,9,1553,124
2008,8,1699,124
2008,7,1706,124
2008,6,1559,124
2008,5,1745,124
2008,4,2151,124
2008,3,1948,124
2008,2,1621,124
2008,1,2642,124
2007,12,1435,124
2007,11,2133,124
2007,10,1497,124
2007,9,1614,124
2007,8,1678,124
2007,7,1881,124
2007,6,2013,124
2007,5,1501,124
2007,4,1615,124
2007,3,1742,124
2007,2,1166,124
2007,1,1287,124
1,85,125,
9,75,125,
7,4,125,
6,2,125,
5,71,125,
4,2,125,
3,83,125,
2,10,125,
1,68,125,
12,242,125,
11,9,125,
10,21,125,
9,21,125,
8,13,125,
7,9,125,
6,124,125,
5,137,125,
4,201,125,
3,35,125,
2,95,125,
1,277,125,
12,219,125,
11,205,125,
10,251,125,
9,206,125,
8,179,125,
7,250,125,
6,364,125,
5,369,125,
4,457,125,
3,455,125,
2,451,125,
1,501,125,
12,509,125,
11,373,125,
10,317,125,
9,351,125,
8,516,125,
7,534,125,
6,863,125,
5,678,125,
4,637,125,
3,692,125,
2,465,125,
1,540,125,
12,387,125,
11,439,125,
10,576,125,
9,330,125,
8,287,125,
7,331,125,
6,318,125,
5,408,125,
4,852,125,
3,441,125,
2,611,125,
1,768,125,
2016,4,1,126
2016,3,90,126
2016,2,405,126
2016,1,5775,126
2015,12,1011,126
2015,11,7942,126
2015,10,8998,126
2015,9,9834,126
2015,8,5610,126
2015,7,5112,126
2015,6,7202,126
2015,5,11347,126
2015,4,8636,126
2015,3,10959,126
2015,2,9016,126
2015,1,8984,126
2014,12,5862,126
2014,11,8349,126
2014,10,8608,126
2014,9,11985,126
2014,8,10101,126
2014,7,8433,126
2014,6,14027,126
2014,5,15582,126
2014,4,14014,126
2014,3,12674,126
2014,2,9101,126
2014,1,16020,126
2013,12,11207,126
2013,11,9411,126
2013,10,10484,126
2013,9,9488,126
2013,8,10169,126
2013,7,2999,126
2013,6,13265,126
2013,5,10386,126
2013,4,11084,126
2013,3,16213,126
2013,2,9440,126
2013,1,15269,126
2012,12,3932,126
2016,7,2,127
2016,6,36,127
2016,5,21,127
2016,4,162,127
2016,3,8904,127
2016,2,10207,127
2016,1,8422,127
2015,12,1018,127
2015,11,2419,127
2015,10,1988,127
2015,9,1715,127
2015,8,1953,127
2015,7,2262,127
2015,6,922,127
2015,5,625,127
2015,4,2744,127
2016,8,1297,128
2016,7,1937,128
2016,5,967,128
2016,4,2162,128
2016,3,1975,128
12,1064,129,
11,1188,129,
10,820,129,
9,687,129,
8,767,129,
7,905,129,
6,1266,129,
5,1374,129,
4,1140,129,
3,1079,129,
2,1353,129,
1,1681,129,
12,1641,129,
11,1170,129,
10,954,129,
9,1735,129,
8,968,129,
7,1766,129,
6,1371,129,
5,1582,129,
4,1946,129,
3,2479,129,
2,2042,129,
1,2219,129,
12,1329,129,
11,1006,129,
10,1737,129,
9,1386,129,
8,1327,129,
7,1199,129,
6,2342,129,
5,2119,129,
4,1865,129,
3,1440,129,
2,1212,129,
1,885,129,
12,676,129,
11,930,129,
10,453,129,
9,548,129,
8,786,129,
7,1229,129,
6,969,129,
5,909,129,
4,687,129,
3,675,129,
2,677,129,
12,612,129,
11,493,129,
10,481,129,
9,623,129,
8,345,129,
7,408,129,
6,567,129,
5,1031,129,
4,843,129,
3,665,129,
2,861,129,
1,1358,129,
12,292,129,
11,235,129,
10,249,129,
9,2759,129,
8,2581,129,
7,2535,129,
6,2011,129,
5,1796,129,
4,1736,129,
3,313,129,
2,915,129,
1,846,129,
2016,8,889,130
2016,7,910,130
2016,6,117,130
2016,5,58,130
2016,4,90,130
2016,3,39,130
2016,2,42,130
2016,1,110,130
2015,11,89,130
2015,10,153,130
2015,9,88,130
2015,8,76,130
2015,7,204,130
2015,6,212,130
2015,5,58,130
2015,4,32,130
2015,3,522,130
2015,2,137,130
2015,1,99,130
2014,12,193,130
2014,11,68,130
2014,10,62,130
2014,9,70,130
2014,8,74,130
2014,7,244,130
2014,6,619,130
2014,5,187,130
2014,4,263,130
2014,3,177,130
2014,2,200,130
2014,1,208,130
2013,12,213,130
2013,11,190,130
2013,10,199,130
2013,9,232,130
2013,8,187,130
2013,7,296,130
2013,6,202,130
2013,5,615,130
2013,4,493,130
2013,3,313,130
2013,2,381,130
2013,1,513,130
2012,12,407,130
2012,11,407,130
2012,10,475,130
2012,9,406,130
2012,8,530,130
2012,7,746,130
2012,6,1312,130
2012,5,315,130
2016,8,11745,131
2016,7,10842,131
2016,6,9273,131
2016,5,11227,131
2016,4,13118,131
2016,3,14519,131
2016,2,7691,131
2016,1,13209,131
2015,12,11722,131
2015,11,15735,131
2015,10,13954,131
2015,9,13906,131
2015,8,11349,131
2015,7,8840,131
2015,6,9935,131
2015,5,10581,131
2015,4,13224,131
2015,3,13020,131
2015,2,10555,131
2015,1,15156,131
2014,12,15049,131
2014,11,13130,131
2014,10,12071,131
2014,9,13250,131
2014,8,14760,131
2014,7,12328,131
2014,6,14454,131
2014,5,15637,131
2014,4,15289,131
2014,3,15800,131
2014,2,5453,131
2014,1,19242,131
2013,12,8172,131
2013,11,12666,131
2013,10,14143,131
2013,9,12903,131
2013,8,13351,131
2013,7,10577,131
2013,6,12074,131
2013,5,11723,131
2013,4,13201,131
2013,3,13846,131
2013,2,8768,131
2013,1,16706,131
2012,12,7911,131
2012,11,13854,131
2012,10,6713,131
2012,9,10629,131
2012,8,10875,131
2012,7,12564,131
2012,6,12159,131
2012,5,15208,131
2012,4,13675,131
2012,3,12043,131
2012,2,8793,131
2012,1,8408,131
2011,12,8931,131
2011,11,10120,131
2011,10,9928,131
2011,9,10352,131
2011,8,11891,131
2011,7,10012,131
2011,6,10123,131
2011,5,8921,131
2011,4,10001,131
2011,3,10322,131
2011,2,2919,131
2011,1,8286,131
2010,12,10228,131
2010,11,9358,131
2010,10,8628,131
2010,9,9415,131
2010,8,9711,131
2010,7,8991,131
2010,6,9778,131
2010,5,10639,131
2010,4,10508,131
2010,3,9983,131
2010,2,7901,131
2010,1,10213,131
2009,12,10338,131
2009,11,10419,131
2009,10,9550,131
2009,9,9226,131
2009,8,9377,131
2009,7,8440,131
2009,6,9477,131
2009,5,8692,131
2009,4,7067,131
2009,3,8739,131
2009,2,6853,131
2009,1,7832,131
2008,12,5985,131
2008,11,6331,131
2008,10,6687,131
2008,9,7634,131
2008,8,7866,131
2008,7,7680,131
2008,6,6708,131
2008,5,6076,131
2008,4,7971,131
2008,3,7294,131
2008,2,5161,131
2008,1,10712,131
2007,12,4353,131
2007,11,6318,131
2007,10,6134,131
2007,9,6350,131
2007,8,6466,131
2007,7,5962,131
2007,6,6332,131
2007,5,6706,131
2007,4,6808,131
2007,3,6999,131
2007,2,4221,131
2007,1,5977,131
8,9495,132,
7,9916,132,
6,9629,132,
5,8978,132,
4,8881,132,
3,11455,132,
2,6814,132,
1,9326,132,
12,13158,132,
11,8747,132,
10,2840,132,
9,3372,132,
8,8185,132,
7,10051,132,
6,10008,132,
5,10806,132,
4,9468,132,
3,7377,132,
2,4582,132,
1,7380,132,
12,15866,132,
11,13061,132,
10,10942,132,
9,9533,132,
8,8427,132,
7,9472,132,
6,8199,132,
5,2384,132,
4,1399,132,
3,2716,132,
2,958,132,
1,1745,132,
12,3241,132,
11,3117,132,
10,2681,132,
9,3996,132,
8,3196,132,
7,3327,132,
6,3874,132,
5,3841,132,
4,4078,132,
3,4848,132,
2,2219,132,
1,2331,132,
12,2510,132,
11,2833,132,
10,1567,132,
9,2128,132,
8,4052,132,
7,3603,132,
6,4622,132,
5,3880,132,
4,4366,132,
3,4598,132,
2,977,132,
1,784,132,
12,2009,132,
11,2010,132,
10,2034,132,
9,2541,132,
8,1369,132,
7,1462,132,
6,909,132,
5,1126,132,
4,1993,132,
3,2838,132,
2,2072,132,
1,680,132,
12,3788,132,
11,2393,132,
10,2405,132,
9,3199,132,
8,2055,132,
7,2589,132,
6,1390,132,
5,1228,132,
4,3868,132,
3,5308,132,
2,2424,132,
1,2928,132,
12,3893,132,
11,4889,132,
10,4532,132,
9,5865,132,
8,3431,132,
7,4591,132,
6,4628,132,
5,4458,132,
4,3257,132,
3,2591,132,
2,2780,132,
1,3717,132,
12,1558,132,
11,4842,132,
10,4733,132,
9,6878,132,
8,5928,132,
7,4575,132,
6,1481,132,
5,3097,132,
4,4108,132,
3,4677,132,
2,3561,132,
1,4441,132,
12,7731,132,
11,7544,132,
10,5243,132,
9,6839,132,
8,6080,132,
7,5193,132,
6,4138,132,
5,3708,132,
4,4248,132,
3,4468,132,
2,4129,132,
1,3999,132,
2016,8,7310,133
2016,7,6385,133
2016,6,4078,133
2016,5,3013,133
2016,4,7128,133
2016,3,13624,133
2016,2,9521,133
2016,1,12735,133
2015,12,14288,133
2015,11,13104,133
2015,10,10310,133
2015,9,9496,133
2015,8,7988,133
2015,7,9121,133
2015,6,9454,133
2015,5,9011,133
2015,4,9124,133
2015,3,10378,133
2015,2,7231,133
2015,1,10697,133
2014,12,10200,133
2014,11,10500,133
2014,10,10631,133
2014,9,9494,133
2014,8,7607,133
2014,7,9054,133
2014,6,8969,133
2014,5,9091,133
2014,4,9205,133
2014,3,8985,133
2014,2,6750,133
2014,1,9320,133
2013,12,7000,133
2013,11,8111,133
2013,10,7805,133
2013,9,9676,133
2013,8,3155,133
2008,6,1,133
2008,4,1,133
2008,1,12,133
2007,12,238,133
2007,11,447,133
2007,10,1854,133
2007,9,2103,133
2007,8,2335,133
2007,7,2835,133
2007,6,3976,133
2007,5,3610,133
2007,4,3013,133
2007,3,2998,133
2007,2,1754,133
2007,1,4364,133
2016,8,948,134
2016,7,1465,134
2016,6,2276,134
2016,5,3304,134
2016,4,7222,134
2016,3,3766,134
2016,2,3012,134
2016,1,4656,134
2015,12,5824,134
2015,11,6762,134
2015,10,5889,134
2015,9,4777,134
2015,8,8320,134
2015,7,8323,134
2015,6,3115,134
2015,5,6517,134
2015,4,7621,134
2015,3,7818,134
2015,2,1777,134
2015,1,2471,134
2014,12,4782,134
2014,11,4014,134
2014,10,3550,134
2014,9,3183,134
2014,8,3156,134
2014,7,3355,134
2014,6,3260,134
2014,5,4138,134
2014,4,4819,134
2014,3,7000,134
2014,2,5778,134
2014,1,7911,134
2013,12,8251,134
2013,11,8434,134
2013,10,8152,134
2013,9,10110,134
2013,8,8486,134
2013,7,8163,134
2013,6,8373,134
2013,5,10078,134
2013,4,10286,134
2013,3,9123,134
2013,2,6785,134
2013,1,8429,134
2012,12,11933,134
2012,11,7595,134
2012,10,7687,134
2012,9,7571,134
2012,8,7051,134
2012,7,7351,134
2012,6,7823,134
2012,5,8522,134
2012,4,9160,134
2012,3,9222,134
2012,2,8556,134
2012,1,8006,134
2011,12,11253,134
2011,11,10342,134
2011,10,10115,134
2011,9,10015,134
2011,8,7005,134
2011,7,5009,134
2011,6,6007,134
2011,5,6317,134
2016,8,2564,135
2016,7,1395,135
2016,6,1446,135
2016,5,839,135
2016,4,208,135
2016,3,1291,135
2016,2,600,135
2016,1,1371,135
2015,12,2370,135
2015,11,1090,135
2015,10,1191,135
2015,9,1827,135
2015,8,1424,135
2015,7,831,135
2015,6,1434,135
2015,5,1195,135
2015,4,1537,135
2015,3,2382,135
2015,2,2117,135
2015,1,2253,135
2014,12,2371,135
2014,11,2102,135
2014,10,2010,135
2014,9,1282,135
2014,8,1239,135
2014,7,2588,135
2014,6,2785,135
2014,5,2423,135
2014,4,2055,135
2014,3,3169,135
2014,2,2476,135
2014,1,2599,135
2013,12,1972,135
2013,11,2048,135
2013,10,2070,135
2013,9,1534,135
2013,8,727,135
2013,7,1153,135
2013,6,856,135
2013,5,325,135
2013,4,352,135
2013,3,1099,135
2013,2,1290,135
2013,1,1669,135
2012,12,1733,135
2012,11,761,135
2012,10,952,135
8,51,136,
7,4,136,
6,70,136,
5,40,136,
4,26,136,
3,44,136,
2,3,136,
12,264,136,
11,76,136,
10,1,136,
8,79,136,
7,86,136,
6,53,136,
5,89,136,
4,179,136,
3,66,136,
2,123,136,
1,267,136,
2016,8,23,137
2016,7,97,137
2016,6,295,137
2016,5,274,137
2016,4,304,137
2016,3,304,137
2016,2,60,137
2016,1,110,137
2015,12,295,137
2015,11,121,137
2015,10,83,137
2015,9,119,137
2015,8,117,137
2015,7,85,137
2015,6,108,137
2015,5,92,137
2015,4,35,137
2015,3,39,137
2015,2,7,137
2015,1,26,137
2014,12,221,137
2014,11,102,137
2014,10,90,137
2014,9,85,137
2016,7,0,138
2015,12,140,138
2015,9,3,138
2015,8,80,138
2015,6,30,138
2015,5,1080,138
2015,4,1091,138
2015,3,883,138
2015,2,241,138
2015,1,70,138
2014,12,360,138
2014,11,420,138
2014,10,51,138
2014,9,1492,138
2014,8,1135,138
2014,7,462,138
2014,6,358,138
2014,5,384,138
2014,4,368,138
2014,3,263,138
2014,2,201,138
2014,1,3065,138
2013,12,119,138
2013,11,2643,138
2013,10,2260,138
2013,9,1285,138
2013,8,474,138
2013,7,174,138
2013,6,937,138
2013,5,286,138
2013,4,566,138
2013,3,312,138
2013,2,189,138
2013,1,1053,138
2012,12,501,138
2012,11,561,138
2012,10,1184,138
2012,9,1177,138
2012,8,1042,138
2012,7,1249,138
2012,6,1697,138
2012,5,1212,138
2012,4,1485,138
2012,3,1346,138
2012,2,212,138
2012,1,1840,138
2011,12,1325,138
2011,11,1706,138
2011,10,1028,138
2011,9,915,138
2011,8,1179,138
2011,7,1339,138
2011,6,1373,138
2011,5,889,138
2011,4,1294,138
2011,3,1097,138
2011,2,796,138
2011,1,1655,138
2010,10,969,138
2010,9,2597,138
2010,8,1402,138
2010,7,1667,138
2010,6,1326,138
2010,5,1172,138
2010,4,1188,138
2010,3,1433,138
2010,2,835,138
2010,1,2349,138
2016,8,2344,139
2016,7,1542,139
2016,5,2924,139
2016,4,2710,139
2016,3,2488,139
2016,2,1971,139
2016,1,6398,139
2015,12,7976,139
2015,11,7614,139
2015,10,5551,139
2015,9,5481,139
2015,8,4453,139
2015,7,2099,139
2015,6,5072,139
2015,5,5481,139
2015,4,4611,139
2015,3,6077,139
2015,2,3911,139
2015,1,7994,139
2014,12,7836,139
2014,11,7000,139
2014,10,7673,139
2014,9,8510,139
2014,8,6494,139
2014,7,5618,139
2014,6,6415,139
2014,5,6723,139
2014,4,6962,139
2014,3,9137,139
2014,2,4614,139
2014,1,9564,139
2013,12,6572,139
2013,11,7172,139
2013,10,7901,139
2013,9,8010,139
2013,8,6300,139
2013,7,5219,139
2013,6,7246,139
2013,5,7728,139
2013,4,9254,139
2013,3,8487,139
2013,2,8301,139
2013,1,12435,139
2012,12,10304,139
2012,11,12389,139
2012,10,10830,139
2012,9,11150,139
2012,8,7791,139
2012,7,7365,139
2012,6,7353,139
2012,5,7849,139
2012,4,7449,139
2012,3,7373,139
2012,2,7251,139
2012,1,8062,139
2011,12,10729,139
2011,11,10225,139
2011,10,9211,139
2011,9,10291,139
2011,8,7633,139
2011,7,6558,139
2011,6,7668,139
2011,5,7818,139
2011,4,8412,139
2011,3,7956,139
2011,2,7012,139
2011,1,10702,139
2010,12,8919,139
2010,11,9349,139
2010,10,8526,139
2010,9,8754,139
2010,8,6292,139
2010,7,6077,139
2010,6,5401,139
8,654,140,
7,693,140,
6,464,140,
5,687,140,
4,656,140,
3,650,140,
2,598,140,
1,905,140,
12,1316,140,
11,1218,140,
10,798,140,
9,551,140,
8,511,140,
7,354,140,
6,1348,140,
5,1811,140,
4,1492,140,
3,2901,140,
2,1948,140,
1,5777,140,
12,4017,140,
11,3049,140,
10,2311,140,
9,3012,140,
8,2423,140,
7,2680,140,
6,2541,140,
5,3152,140,
4,3258,140,
3,3705,140,
2,1338,140,
1,1881,140,
12,6401,140,
11,4909,140,
10,4981,140,
9,3765,140,
8,3670,140,
7,3855,140,
6,3214,140,
5,3685,140,
4,3802,140,
3,4450,140,
2,3407,140,
1,6300,140,
12,4899,140,
11,3931,140,
10,3040,140,
9,4298,140,
8,4796,140,
7,4915,140,
6,5303,140,
5,5515,140,
4,5797,140,
3,6565,140,
2,5692,140,
1,5032,140,
12,10055,140,
11,7219,140,
10,5057,140,
9,7382,140,
8,6065,140,
7,4309,140,
6,4806,140,
5,4307,140,
4,4568,140,
3,5504,140,
2,3316,140,
1,6862,140,
12,7576,140,
11,8626,140,
10,7216,140,
9,6505,140,
8,5554,140,
7,3218,140,
6,4498,140,
5,5501,140,
4,6042,140,
3,6251,140,
2,6002,140,
1,8805,140,
12,7288,140,
11,6182,140,
10,6460,140,
9,7600,140,
8,5548,140,
7,4278,140,
6,4464,140,
5,2985,140,
4,3597,140,
3,3102,140,
2,4536,140,
1,3280,140,
8,2006,141,
6,701,141,
5,403,141,
4,403,141,
3,3759,141,
2,3040,141,
1,5557,141,
12,5373,141,
11,1003,141,
2015,7,20,142
2015,6,63,142
2015,5,112,142
2015,4,146,142
2015,3,297,142
2015,2,198,142
2015,1,319,142
2014,12,311,142
2014,11,222,142
2014,8,3,142
2014,7,14,142
2014,6,3,142
2014,5,29,142
2014,4,103,142
2014,3,532,142
2014,2,377,142
2014,1,301,142
8,9049,143,
7,8348,143,
6,9351,143,
5,9900,143,
4,10237,143,
3,16452,143,
2,10107,143,
1,15295,143,
12,11243,143,
11,15710,143,
10,10041,143,
9,9147,143,
8,7853,143,
7,6031,143,
6,7302,143,
5,8369,143,
4,6860,143,
3,5745,143,
2,10153,143,
1,5760,143,
12,1,143,
11,28,143,
10,3,144,
7,15,144,
6,56,144,
5,62,144,
4,85,144,
3,6,144,
2,82,144,
1,188,144,
11,276,144,
6,85,144,
1,199,144,
12,172,144,
11,185,144,
1,933,144,
2016,7,0,145
2016,5,1,145
2016,1,2,145
2015,12,4,145
2015,10,505,145
2015,9,3736,145
2015,8,1548,145
2015,7,1416,145
2015,6,2120,145
2015,5,2332,145
2015,4,2543,145
2015,3,2293,145
2015,2,1722,145
2015,1,2291,145
2014,12,3580,145
2014,11,3849,145
2014,10,3360,145
2014,9,3881,145
2014,8,3352,145
2014,7,3275,145
2014,6,3887,145
2014,5,4973,145
2014,4,4509,145
2014,3,5328,145
2014,2,3037,145
2014,1,7342,145
2013,12,2199,145
2013,11,5265,145
2013,10,5084,145
2013,9,5855,145
2013,8,5075,145
2013,7,5183,145
2013,6,4404,145
2013,5,4208,145
2013,4,4134,145
2013,3,3366,145
2013,2,3159,145
2013,1,5821,145
2012,12,2973,145
2012,11,4507,145
2012,10,4541,145
2012,9,4005,145
2012,8,4012,145
2012,7,3305,145
2012,6,4228,145
2012,5,3235,145
2012,4,3675,145
2012,3,4015,145
2012,2,2643,145
2012,1,4598,145
2011,12,2133,145
2011,11,4050,145
2011,10,3187,145
2011,9,4140,145
2011,8,3601,145
2011,7,2936,145
2011,6,3324,145
2011,5,3506,145
2011,4,3075,145
2011,3,2748,145
2011,2,1560,145
2011,1,3836,145
2010,12,2318,145
2010,11,3246,145
2010,10,3004,145
2010,9,2998,145
2010,8,5792,145
2010,7,3288,145
2010,6,3777,145
2010,5,4179,145
2010,4,4468,145
2010,3,4118,145
2010,2,1743,145
2010,1,2499,145
2016,8,670,146
2016,7,662,146
2016,6,765,146
2016,5,976,146
2016,4,764,146
2016,3,909,146
2016,2,416,146
2016,1,975,146
2015,12,874,146
2015,11,730,146
2015,10,774,146
2015,9,1010,146
2015,8,655,146
2015,7,908,146
